receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
perfect_csi_lmmse,3,-2.0,2.852682571684588e-05,0.0005208333333333333,0.0,326,11427840,2,3840,20,global_stop,1e-05,,,189.7436786419712,58.1609979683999,119.85811539378483,5992.905769689241,31.213050883798132,False,False,0.08758453652262688,0.27344382740557194
