variant,trial,state,value,is_warm_start,source_domain,purpose,last_step,last_val_nmse_prop,last_val_nmse_ls,last_val_nmse_ratio,best_val_nmse_prop,best_val_nmse_ls,best_val_nmse_ratio,best_nmse_step,param_learning_rate_schedule,param_learning_rate,param_learning_rate_decay_fraction,param_learning_rate_final_fraction,param_weight_decay,param_nmse_loss_weight,param_grad_clip_norm,param_dropout,param_residual_scale,param_learning_rate_polynomial_power
shallow_d256_b2_r2,0,COMPLETE,-1.1927763999585972,True,cdl_c,UMi Stage-A warm start,4000,0.06961442733881995,0.11423495997829984,0.6093968724814537,0.06961442733881995,0.11423495997829984,0.6093968724814537,4000,polynomial_decay,0.0009853008740127948,1.0,0.13612300501692498,5.389013158367834e-07,0.28138694530297775,0.5,0.0019515787070138262,0.6398616818004758,1.4955832928541228
shallow_d256_b2_r2,1,COMPLETE,-1.1394760615760502,False,,,4000,0.07770262400542076,0.11423495997829984,0.680200037013023,0.07770262400542076,0.11423495997829984,0.680200037013023,4000,cosine_decay,0.0004983159357242532,0.75,0.012154545064008537,7.693520676908999e-07,0.12243400701824686,1.0,0.007912361628708613,0.3228873595847961,
shallow_d256_b2_r2,2,COMPLETE,-1.1842714671333474,False,,,4000,0.07001503316375117,0.11423495997829984,0.6129037308460674,0.07001503316375117,0.11423495997829984,0.6129037308460674,4000,constant,0.0009643418646698049,,,1.2083509754787337e-07,0.16251789877216094,0.5,0.10909540498640775,0.22990166745555007,
shallow_d256_b2_r2,3,COMPLETE,-1.1236095497408876,False,,,4000,0.07973592214208718,0.11423495997829984,0.6979993003650885,0.07973592214208718,0.11423495997829984,0.6979993003650885,4000,cosine_decay,0.0002210893178410695,1.0,0.036430683993363126,1.613671536589336e-06,0.3169058880316735,0.5,0.03312588579968341,0.4217057595278402,
shallow_d256_b2_r2,4,COMPLETE,-1.1055305911829738,False,,,4000,0.0817047754341426,0.11423495997829984,0.7152344207908271,0.0817047754341426,0.11423495997829984,0.7152344207908271,4000,cosine_decay,0.0002150875602723823,1.25,0.016301500139320635,2.795475110283828e-05,0.09844608545417897,1.0,0.049786317412733185,0.1508561283376549,
shallow_d256_b2_r2,5,COMPLETE,-1.1616430301222147,False,,,4000,0.07455949657984699,0.11423495997829984,0.6526854528071824,0.07455949657984699,0.11423495997829984,0.6526854528071824,4000,cosine_decay,0.0004568972058255479,0.75,0.02308016679308127,9.040091747332144e-06,0.05813033561196787,0.5,0.05667887955460827,0.6548860289390384,
shallow_d256_b2_r2,6,PRUNED,-1.0434877098499715,False,,,1000,0.09303733035145949,0.106999559502583,0.869511339896811,0.09303733035145949,0.106999559502583,0.869511339896811,1000,polynomial_decay,0.0005282942092946875,0.75,0.024074361764179382,3.5182369647795597e-07,0.0963980983750926,2.0,0.06268681536019342,0.42637817769796615,1.0905445756134515
shallow_d256_b2_r2,7,COMPLETE,-1.173726138950363,False,,,4000,0.07282382385650028,0.11423495997829984,0.6374915688711578,0.07282382385650028,0.11423495997829984,0.6374915688711578,4000,cosine_decay,0.0006365026066087508,0.75,0.021147713205237145,3.7197425572222765e-06,0.2822556432388877,0.5,0.008310248401180255,0.36424237701172735,
shallow_d256_b2_r2,8,PRUNED,-1.0934020319901083,False,,,1000,0.08453994708058114,0.106999559502583,0.7900962160366681,0.08453994708058114,0.106999559502583,0.7900962160366681,1000,polynomial_decay,0.00047033526840984,1.0,0.14729818799371538,4.955462842401963e-07,0.10689869727463047,0.5,0.029066727356288194,0.7264252456757452,1.9014867108139766
shallow_d256_b2_r2,9,COMPLETE,-1.197258733338216,False,,,4000,0.0686227292753756,0.11423495997829984,0.6007156590978036,0.0686227292753756,0.11423495997829984,0.6007156590978036,4000,polynomial_decay,0.0008879971670485024,1.25,0.08107556792162035,3.680522597176811e-07,0.4158340307310977,0.5,0.019254335641862495,0.5769513207434013,1.4100449868075324
shallow_d256_b2_r2,10,PRUNED,-1.0623709496935536,False,,,1000,0.08972659906915699,0.106999559502583,0.8385697986634325,0.08972659906915699,0.106999559502583,0.8385697986634325,1000,polynomial_decay,0.000994257826032453,1.25,0.057969700028485775,4.805750538722795e-07,0.4220125262647354,2.0,0.02264107987125362,0.2986374391721315,0.7540934304056062
shallow_d256_b2_r2,11,PRUNED,-1.095516365976419,False,,,1000,0.08419766092750554,0.106999559502583,0.7868972668571872,0.08419766092750554,0.106999559502583,0.7868972668571872,1000,polynomial_decay,0.0007352485628292937,1.25,0.12483731988648952,1.7153987068647464e-07,0.35977031346013616,0.5,0.048964615805641064,0.5275730859127643,1.48911960578789
shallow_d256_b2_r2,12,PRUNED,-1.1485812869187646,False,,,3000,0.07324957395515715,0.11448401730740443,0.6398235812993227,0.07324957395515715,0.11448401730740443,0.6398235812993227,3000,polynomial_decay,0.0006537727499905641,0.75,0.12715889599091257,2.2499915939443214e-06,0.36284324419302166,0.5,0.00046229460257700417,0.5896371455920416,1.4132731949540764
shallow_d256_b2_r2,13,PRUNED,-1.0953629297912446,False,,,1000,0.08422245376277715,0.106999559502583,0.7871289765519455,0.08422245376277715,0.106999559502583,0.7871289765519455,1000,cosine_decay,0.0010446337694145558,1.0,0.07373152482812051,6.188464175838216e-07,0.2854504975949094,0.5,0.026582646562628855,0.6090350691424271,
shallow_d256_b2_r2,14,PRUNED,-1.0226501784122024,False,,,1000,0.09683265721347804,0.106999559502583,0.9049818304265119,0.09683265721347804,0.106999559502583,0.9049818304265119,1000,constant,0.00015396249414959844,,,1.7288149931295163e-07,0.2209584312521973,1.0,0.00638236685157448,0.5712020541288694,
shallow_d256_b2_r2,15,PRUNED,-1.0627521901309254,False,,,1000,0.08966098518188421,0.106999559502583,0.8379565822391987,0.08966098518188421,0.106999559502583,0.8379565822391987,1000,constant,0.0009988826823417018,,,4.978892399336998e-07,0.4295449684159567,1.0,0.007283411427973528,0.6854683189295377,
shallow_d256_b2_r2,16,PRUNED,-1.0476101181203499,False,,,1000,0.09230429293044533,0.106999559502583,0.8626604946744391,0.09230429293044533,0.106999559502583,0.8626604946744391,1000,polynomial_decay,0.0005631343457130507,1.25,0.06713876082591978,3.118388442512028e-06,0.49553494062794856,1.0,0.053442722642615084,0.6265372460841391,1.6250893008228358
shallow_d256_b2_r2,17,COMPLETE,-1.1896158423642766,False,,,4000,0.06948988661558057,0.11423495997829984,0.6083066569882015,0.06948988661558057,0.11423495997829984,0.6083066569882015,4000,constant,0.0004865053541117016,,,1.4794310317901805e-07,0.49963113076934834,0.5,0.017200942176381562,0.49115796934029887,
shallow_d256_b2_r2,18,PRUNED,-1.0546939841816136,False,,,1000,0.09105811970463644,0.106999559502583,0.8510139679821604,0.09105811970463644,0.106999559502583,0.8510139679821604,1000,polynomial_decay,0.0010539616097385326,0.75,0.06488828229952022,1.648675804244975e-07,0.1629916589891021,2.0,0.01271467951292079,0.4823297728908407,1.1704549961301567
shallow_d256_b2_r2,19,PRUNED,-1.046788041303419,False,,,1000,0.09245001029921696,0.106999559502583,0.8640223448488606,0.09245001029921696,0.106999559502583,0.8640223448488606,1000,polynomial_decay,0.0008253033337817905,1.0,0.07759152526479515,9.134188544810445e-06,0.12653052628461553,2.0,0.013115637517984533,0.6677257042846276,1.4046644152258476
deep_d256_b6_r2,0,COMPLETE,-1.2317815080026802,True,cdl_c,UMi Stage-A warm start,4000,0.06502205804766466,0.11423495997829984,0.5691957878745377,0.06502205804766466,0.11423495997829984,0.5691957878745377,4000,cosine_decay,0.0011389546245759569,0.75,0.05727073689446709,2.2392225291228357e-07,0.14471917040146945,0.5,0.05381820569592541,0.5140994248971258,
deep_d256_b6_r2,1,COMPLETE,-1.180121572112868,False,,,4000,0.07193859949863206,0.11423495997829984,0.6297424143388116,0.07193859949863206,0.11423495997829984,0.6297424143388116,4000,cosine_decay,0.0004983159357242532,0.75,0.012154545064008537,7.693520676908999e-07,0.12243400701824686,1.0,0.007912361628708613,0.3228873595847961,
deep_d256_b6_r2,2,COMPLETE,-1.24266474104019,False,,,4000,0.06163718361252298,0.11423495997829984,0.5395649775185427,0.06163718361252298,0.11423495997829984,0.5395649775185427,4000,constant,0.0009643418646698049,,,1.2083509754787337e-07,0.16251789877216094,0.5,0.10909540498640775,0.22990166745555007,
deep_d256_b6_r2,3,COMPLETE,-1.1631465234361067,False,,,4000,0.07407536891211446,0.11423495997829984,0.6484474536182783,0.07407536891211446,0.11423495997829984,0.6484474536182783,4000,cosine_decay,0.0002210893178410695,1.0,0.036430683993363126,1.613671536589336e-06,0.3169058880316735,0.5,0.03312588579968341,0.4217057595278402,
deep_d256_b6_r2,4,COMPLETE,-1.1341374613243085,False,,,4000,0.07755551933466147,0.11423495997829984,0.6789122992592983,0.07755551933466147,0.11423495997829984,0.6789122992592983,4000,cosine_decay,0.0002150875602723823,1.25,0.016301500139320635,2.795475110283828e-05,0.09844608545417897,1.0,0.049786317412733185,0.1508561283376549,
deep_d256_b6_r2,5,COMPLETE,-1.1957704297958323,False,,,4000,0.06992695548494036,0.11423495997829984,0.6121327087454116,0.06992695548494036,0.11423495997829984,0.6121327087454116,4000,cosine_decay,0.0004568972058255479,0.75,0.02308016679308127,9.040091747332144e-06,0.05813033561196787,0.5,0.05667887955460827,0.6548860289390384,
deep_d256_b6_r2,6,PRUNED,-1.0772963795816848,False,,,1000,0.08719334697040419,0.106999559502583,0.8148944479374172,0.08719334697040419,0.106999559502583,0.8148944479374172,1000,polynomial_decay,0.0005282942092946875,0.75,0.024074361764179382,3.5182369647795597e-07,0.0963980983750926,2.0,0.06268681536019342,0.42637817769796615,1.0905445756134515
deep_d256_b6_r2,7,PRUNED,-1.208296154591567,False,,,4000,0.06795401131967083,0.11423495997829984,0.5948617772753579,0.06795401131967083,0.11423495997829984,0.5948617772753579,4000,cosine_decay,0.0006365026066087508,0.75,0.021147713205237145,3.7197425572222765e-06,0.2822556432388877,0.5,0.008310248401180255,0.36424237701172735,
deep_d256_b6_r2,8,PRUNED,-1.1227803896830553,False,,,1000,0.0799061133293435,0.106999559502583,0.746789180262135,0.0799061133293435,0.106999559502583,0.746789180262135,1000,constant,0.0005809397231941362,,,1.912227231393291e-07,0.3089601517759952,0.5,0.11304439362235329,0.15372369184136675,
