receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib
baseline_ls_2dlmmse_lmmse,3,1.0,2.9664398521505376e-05,0.00026041666666666666,,339,11427840,1,3840,20,global_stop,1e-05,,,205.79345915291924,57.86168146575801,137.8946436479455,6894.732182397274,35.910063449985806,False,False,0.09493705630302429,1.854617927223444
